Date,Close,Return
2010-01-04 00:00:00-05:00,88.1178970336914,
2010-01-05 00:00:00-05:00,88.3511734008789,0.2643823107274734
2010-01-06 00:00:00-05:00,88.41336822509766,0.07037025210285819
2010-01-07 00:00:00-05:00,88.78656005859375,0.4212105375769326
2010-01-08 00:00:00-05:00,89.08202362060547,0.33222711696980767
2010-01-11 00:00:00-05:00,89.20645141601562,0.1395803240631821
2010-01-12 00:00:00-05:00,88.37448120117188,-0.9370108487977369
2010-01-13 00:00:00-05:00,89.12090301513672,0.8410654928937333
2010-01-14 00:00:00-05:00,89.3619384765625,0.27009387114436123
2010-01-15 00:00:00-05:00,88.35893249511719,-1.1287550249486245
2010-01-19 00:00:00-05:00,89.46305847167969,1.24184884026608
2010-01-20 00:00:00-05:00,88.55329132080078,-1.0221252963686034
2010-01-21 00:00:00-05:00,86.8504867553711,-1.941643538041049
2010-01-22 00:00:00-05:00,84.91446685791016,-2.254361962514917
2010-01-25 00:00:00-05:00,85.3498764038086,0.5114523530763471
2010-01-26 00:00:00-05:00,84.99219512939453,-0.41995708620721217
2010-01-27 00:00:00-05:00,85.39652252197266,0.4745949814927819
2010-01-28 00:00:00-05:00,84.41683959960938,-1.1538477059657382
2010-01-29 00:00:00-05:00,83.49933624267578,-1.0928220386862364
2010-02-01 00:00:00-05:00,84.79781341552734,1.5431074635457342
2010-02-02 00:00:00-05:00,85.82415008544922,1.2030679145020429
2010-02-03 00:00:00-05:00,85.39652252197266,-0.49950563339580256
2010-02-04 00:00:00-05:00,82.76068878173828,-3.1352204598886324
2010-02-05 00:00:00-05:00,82.93175506591797,0.2064865976843855
2010-02-08 00:00:00-05:00,82.33305358886719,-0.724539121215173
2010-02-09 00:00:00-05:00,83.36717224121094,1.2481963417790176
2010-02-10 00:00:00-05:00,83.203857421875,-0.196090366970747
2010-02-11 00:00:00-05:00,84.0747299194336,1.0412335248418003
2010-02-12 00:00:00-05:00,84.0047607421875,-0.08325725049793675
2010-02-16 00:00:00-05:00,85.32654571533203,1.561213750978574
2010-02-17 00:00:00-05:00,85.7308578491211,0.47272187965035073
2010-02-18 00:00:00-05:00,86.23624420166016,0.5877726629160307
2010-02-19 00:00:00-05:00,86.41512298583984,0.2072139376581461
2010-02-22 00:00:00-05:00,86.4306640625,0.017982592422249866
2010-02-23 00:00:00-05:00,85.38098907470703,-1.2219055329072859
2010-02-24 00:00:00-05:00,86.16629028320312,0.9155571537486473
